begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
52940,54303,spreker2 [v] (TIE2),het is denk ik ook heel oud,/dutch2/DVA4C,het is denk ik ook heel oud,dutch,dutch2,1363,dutch-16-051-52940,talk,het is denk ik ook heel oud,7,27,1,205,1.5556098217596995e-10,NA,self_during_other,46,NA,10157,0.377670572019297,1.04754537953795,3,9,0.333333333333333,2,100,69
54895,55332,spreker1 [v] (TIE0),en uh,/dutch2/DVA4C,en uh,dutch,dutch2,437,dutch-16-052-54895,talk,en uh,2,5,2100,13,3.2667806256953693e-7,NA,other,592,NA,10062,0.618763665275293,1.02788844621514,4,9,0.666666666666667,2,17,84
55332,56926,spreker1 [v] (TIE0),misschien een manier om om om om,/dutch2/DVA4C,misschien een manier om om om om,dutch,dutch2,1594,dutch-16-053-55332,talk,misschien een manier om om om om,7,32,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11656,0.670899107755662,1.02398313274181,4,10,0.7,2,100,69
55378,56186,spreker2 [v] (TIE2),want,/dutch2/DVA4C,want,dutch,dutch2,808,dutch-16-054-55378,talk,want,1,4,224,60,3.484566000741727e-8,full,other,46,NA,12464,0.372593068035943,1.09496617763331,5,11,0.363636363636364,2,21,80
56926,58759,spreker1 [v] (TIE0),bepaalde boodschappen door te geven aan uh,/dutch2/DVA4C,bepaalde boodschappen door te geven aan uh,dutch,dutch2,1833,dutch-16-055-56926,talk,bepaalde boodschappen door te geven aan uh,7,42,1,205,1.5556098217596995e-10,NA,other,740,NA,12091,0.764949135720784,1.06042799508858,4,10,0.7,2,100,69
59163,59949,spreker2 [v] (TIE2),ken jij 't merk?,/dutch2/DVA4C,ken jij 't merk?,dutch,dutch2,786,dutch-16-056-59163,talk,ken jij 't merk?,4,16,1,205,1.5556098217596995e-10,NA,other,404,NA,10115,0.358675234799802,1.04515395742922,5,9,0.444444444444444,2,100,69
60457,60792,spreker1 [v] (TIE0),nee,/dutch2/DVA4C,nee,dutch,dutch2,335,dutch-16-057-60457,talk,nee,1,3,9041,2,1.4064268398529449e-6,NA,other,508,overlapped,9537,0.619586872182028,0.992610324729392,6,9,0.555555555555556,2,12,91
60515,62305,spreker2 [v] (TIE2),cavasole schoencrème,/dutch2/DVA4C,cavasole schoencrème,dutch,dutch2,1790,dutch-16-058-60515,talk,cavasole schoencrème,2,20,1,205,1.5556098217596995e-10,partial,other,1756,overlapped,11327,0.478326123421912,1.01852351407248,7,10,0.5,2,100,69
61485,61763,spreker1 [v] (TIE0),nee,/dutch2/DVA4C,nee,dutch,dutch2,278,dutch-16-059-61485,talk,nee,1,3,9041,2,1.4064268398529449e-6,full,other,-820,NA,9895,0.452450732693279,0.94363913789815,7,10,0.5,2,12,91
63207,63680,spreker1 [v] (TIE0),nee,/dutch2/DVA4C,nee,dutch,dutch2,473,dutch-16-060-63207,talk,nee,1,3,9041,2,1.4064268398529449e-6,NA,self_during_other,902,NA,8334,0.593952483801296,0.9486624928856,6,9,0.666666666666667,2,12,91
64154,66176,spreker2 [v] (TIE2),weet je wat ricineshoudend*n betekent?,/dutch2/DVA4C,weet je wat ricineshoudend*n betekent?,dutch,dutch2,2022,dutch-16-061-64154,talk,weet je wat ricineshoudend*n betekent?,5,38,1,205,1.5556098217596995e-10,NA,other,474,NA,10356,0.522016222479722,0.918003723074196,7,10,0.4,2,100,69
66395,67470,spreker1 [v] (TIE0),uh ricinehouder*u?,/dutch2/DVA4C,uh ricinehouder*u?,dutch,dutch2,1075,dutch-16-062-66395,talk,uh ricinehouder*u?,2,18,1,205,1.5556098217596995e-10,NA,other,219,overlapped,8592,0.464851024208566,0.814871016691957,6,8,0.625,2,100,69
67400,68602,spreker2 [v] (TIE2),ricinus?,/dutch2/DVA4C,ricinus?,dutch,dutch2,1202,dutch-16-063-67400,talk,ricinus?,1,8,1,205,1.5556098217596995e-10,partial,other,-70,NA,7961,0.728551689486245,0.843415616061023,6,8,0.5,2,100,69
68776,68984,spreker1 [v] (TIE0),nee,/dutch2/DVA4C,nee,dutch,dutch2,208,dutch-16-064-68776,talk,nee,1,3,9041,2,1.4064268398529449e-6,NA,other,174,NA,8169,0.289998775859958,0.831789023521026,7,9,0.555555555555556,2,12,91
69619,71387,spreker2 [v] (TIE2),weet je wat de ricinusplant is?,/dutch2/DVA4C,weet je wat de ricinusplant is?,dutch,dutch2,1768,dutch-16-065-69619,talk,weet je wat de ricinusplant is?,6,31,1,205,1.5556098217596995e-10,NA,other,635,NA,9151,0.741121188941099,0.837236962488564,7,9,0.444444444444444,2,100,69
71410,73143,spreker1 [v] (TIE0),nee ik weet alleen wat ricine*n die stof is,/dutch2/DVA4C,nee ik weet alleen wat ricine*n die stof is,dutch,dutch2,1733,dutch-16-066-71410,talk,nee ik weet alleen wat ricine*n die stof is,9,43,1,205,1.5556098217596995e-10,NA,other,23,NA,8759,0.430071926018952,0.751329559101046,6,8,0.625,2,100,69
73143,74413,spreker1 [v] (TIE0),dat dat een giftige stof is,/dutch2/DVA4C,dat dat een giftige stof is,dutch,dutch2,1270,dutch-16-067-73143,talk,dat dat een giftige stof is,6,27,1,205,1.5556098217596995e-10,NA,self,NA,NA,9751,0.488052507435135,0.870158843476709,6,8,0.625,2,100,69
74413,75834,spreker1 [v] (TIE0),uh waar ze misschien ook wel uh,/dutch2/DVA4C,uh waar ze misschien ook wel uh,dutch,dutch2,1421,dutch-16-068-74413,talk,uh waar ze misschien ook wel uh,7,31,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8677,0.657715800391841,0.919271109227672,4,7,0.714285714285714,2,100,69
75592,76285,spreker2 [v] (TIE2),volgens mij is 't,/dutch2/DVA4C,volgens mij is 't,dutch,dutch2,693,dutch-16-069-75592,talk,volgens mij is 't,4,17,2,204,3.111219643519399e-10,partial,other,-242,NA,9370,0.390928495197439,0.9474216380182,5,8,0.375,2,31,72
76539,77059,spreker2 [v] (TIE2),de,/dutch2/DVA4C,de,dutch,dutch2,520,dutch-16-070-76539,talk,de,1,2,156,76,2.4267513219451317e-8,NA,self,NA,NA,8815,0.474532047646058,0.912620354073921,4,8,0.5,2,22,79
77539.99999999999,79123,spreker2 [v] (TIE2),wonderolieplant*n,/dutch2/DVA4C,wonderolieplant*n,dutch,dutch2,1583.0000000000146,dutch-16-071-77540,talk,wonderolieplant*n,1,17,1,205,1.5556098217596995e-10,NA,self,NA,NA,9196,0.496302740321879,0.888760027060984,3,8,0.5,2,100,69
79250,79631,spreker1 [v] (TIE0),ja?,/dutch2/DVA4C,ja?,dutch,dutch2,381,dutch-16-072-79250,talk,ja?,1,3,69,139,1.0733707770141928e-8,NA,other,127,NA,9369,0.512861564734764,0.935777067518977,3,8,0.5,2,23,78
80059,82762,spreker2 [v] (TIE2),en hij staat een eindje verderop hier op de gracht,/dutch2/DVA4C,en hij staat een eindje verderop hier op de gracht,dutch,dutch2,2703,dutch-16-073-80059,talk,en hij staat een eindje verderop hier op de gracht,10,50,1,205,1.5556098217596995e-10,NA,other,428,NA,10304,0.533676242236025,0.907681465821001,3,8,0.5,2,100,69
83363,84340,spreker2 [v] (TIE2),heeft 'n vingervormig*n,/dutch2/DVA4C,heeft 'n vingervormig*n,dutch,dutch2,977,dutch-16-074-83363,talk,heeft 'n vingervormig*n,3,23,1,205,1.5556098217596995e-10,NA,self,NA,NA,8278,0.78231456873641,0.833887377858366,3,7,0.714285714285714,2,100,69
85003,85477,spreker1 [v] (TIE0),oké,/dutch2/DVA4C,oké,dutch,dutch2,474,dutch-16-075-85003,talk,oké,1,3,89,124,1.3844927413661329e-8,NA,other,663,NA,7331,0.116628018005729,0.741628730399595,3,7,0.285714285714286,2,23,78
85754,86494,spreker2 [v] (TIE2),lange steel,/dutch2/DVA4C,lange steel,dutch,dutch2,740,dutch-16-076-85754,talk,lange steel,2,11,1,205,1.5556098217596995e-10,NA,other,277,NA,7378,0.884114936297099,0.741135107985937,4,7,0.714285714285714,2,100,69
87137,87472.00000000001,spreker1 [v] (TIE0),ja,/dutch2/DVA4C,ja,dutch,dutch2,335.00000000001455,dutch-16-077-87137,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,643,NA,7193,0.165438620881412,0.72422472815143,5,7,0.428571428571429,2,10,100
87922,88304,spreker2 [v] (TIE2),en,/dutch2/DVA4C,en,dutch,dutch2,382,dutch-16-078-87922,talk,en,1,2,1435,18,2.2323000942251695e-7,NA,other,449.99999999998545,NA,5992,0.801401869158878,0.661806936160813,5,7,0.571428571428571,2,19,83
88916,91065,spreker2 [v] (TIE2),daar hebben ze dus de olie van gebruikt,/dutch2/DVA4C,daar hebben ze dus de olie van gebruikt,dutch,dutch2,2149,dutch-16-079-88916,talk,daar hebben ze dus de olie van gebruikt,8,39,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8141,0.853826311263972,0.689039356749894,5,8,0.625,2,100,69
90452,91804,spreker1 [v] (TIE0),en daar wordt wonderl*a [unk_utterance],/dutch2/DVA4C,en daar wordt wonderl*a xxx,dutch,dutch2,1352,dutch-16-080-90452,talk,en daar wordt wonderl*a,4,23,1,205,1.5556098217596995e-10,partial,other,-613,NA,6409,0.337182087689187,0.759270228645895,5,7,0.428571428571429,2,100,69
91804,94276,spreker1 [v] (TIE0),de wonderbaarlijke genezing aan toegedicht uhm?,/dutch2/DVA4C,de wonderbaarlijke genezing aan toegedicht uhm?,dutch,dutch2,2472.0000000000146,dutch-16-081-91804,talk,de wonderbaarlijke genezing aan toegedicht uhm?,6,47,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8881,0.521675486994708,0.813800054980299,5,8,0.5,2,100,69
94161,96171,spreker2 [v] (TIE2),als je de reclame moet geloven wel ja,/dutch2/DVA4C,als je de reclame moet geloven wel ja,dutch,dutch2,2009.9999999999857,dutch-16-082-94161,talk,als je de reclame moet geloven wel ja,8,37,1,205,1.5556098217596995e-10,partial,other,-115.00000000001457,NA,9913,0.532633915061031,0.887625358166189,5,8,0.5,2,100,69
96618,97080,spreker1 [v] (TIE0),oké,/dutch2/DVA4C,oké,dutch,dutch2,462,dutch-16-083-96618,talk,oké,1,3,89,124,1.3844927413661329e-8,NA,other,447.00000000001455,NA,9161,0.504420914747298,0.921351704716886,4,7,0.571428571428571,2,23,78
97438,99274,spreker1 [v] (TIE0),oké nou zijn veel van die planten inderdaad,/dutch2/DVA4C,oké nou zijn veel van die planten inderdaad,dutch,dutch2,1836,dutch-16-084-97438,talk,oké nou zijn veel van die planten inderdaad,8,43,1,205,1.5556098217596995e-10,NA,self,NA,NA,10662,0.574188707559557,0.939217758985201,3,7,0.571428571428571,2,100,69
99274,100199,spreker1 [v] (TIE0),ja ik weet er niet zoveel van,/dutch2/DVA4C,ja ik weet er niet zoveel van,dutch,dutch2,925,dutch-16-085-99274,talk,ja ik weet er niet zoveel van,7,29,1,205,1.5556098217596995e-10,NA,self,NA,NA,9056,0.778158127208481,0.92910639171027,2,6,0.833333333333333,2,100,69
100199,101031,spreker1 [v] (TIE0),maar uh,/dutch2/DVA4C,maar uh,dutch,dutch2,832,dutch-16-086-100199,talk,maar uh,2,7,657,29,1.022035652896123e-7,NA,self,NA,NA,9888,0.796824433656958,0.934681917005388,2,7,0.857142857142857,2,20,81
101031,102417,spreker1 [v] (TIE0),zit jij daar een beetje in of uh?,/dutch2/DVA4C,zit jij daar een beetje in of uh?,dutch,dutch2,1386,dutch-16-087-101031,talk,zit jij daar een beetje in of uh?,8,33,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9922,0.797520661157025,0.934891171205126,2,7,0.857142857142857,2,100,69
102036,102729,spreker2 [v] (TIE2),ik ben,/dutch2/DVA4C,ik ben,dutch,dutch2,693,dutch-16-088-102036,talk,ik ben,2,6,28,178,4.355707500927159e-9,partial,other,-381,NA,8143,0.331818740022105,0.950396825396825,2,7,0.285714285714286,2,25,76
102729,103492,spreker2 [v] (TIE2),plantengek*n,/dutch2/DVA4C,plantengek*n,dutch,dutch2,762.9999999999854,dutch-16-089-102729,talk,plantengek*n,1,12,1,205,1.5556098217596995e-10,NA,self,NA,NA,8905,0.38899494665918,0.954345729289465,2,8,0.375,2,100,69
103607,103896,spreker1 [v] (TIE0),ja?,/dutch2/DVA4C,ja?,dutch,dutch2,289,dutch-16-090-103607,talk,ja?,1,3,69,139,1.0733707770141928e-8,NA,other,115.00000000001457,NA,9194,0.623232542962802,0.944427324088341,3,9,0.666666666666667,2,23,78
104046,104324,spreker2 [v] (TIE2),ja,/dutch2/DVA4C,ja,dutch,dutch2,278.00000000001455,dutch-16-091-104046,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,149.99999999998545,NA,9472,0.395059121621622,0.932008265276001,4,10,0.4,2,10,100
104462,106743,spreker1 [v] (TIE0),dus je weet ook wat van geneeskrachtige uh,/dutch2/DVA4C,dus je weet ook wat van geneeskrachtige uh,dutch,dutch2,2281,dutch-16-092-104462,talk,dus je weet ook wat van geneeskrachtige uh,8,42,1,205,1.5556098217596995e-10,NA,other,138,overlapped,9744,0.822146962233169,0.96237037037037,4,10,0.7,2,100,69
106466,106651,spreker2 [v] (TIE2),ja,/dutch2/DVA4C,ja,dutch,dutch2,185,dutch-16-093-106466,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-276.99999999998545,NA,9929,0.193171517776211,0.98064197530864206,5,11,0.363636363636364,2,10,100
106905,108384,spreker1 [v] (TIE0),planten en kruiden en zo?,/dutch2/DVA4C,planten en kruiden en zo?,dutch,dutch2,1479,dutch-16-094-106905,talk,planten en kruiden en zo?,5,25,1,205,1.5556098217596995e-10,NA,other,253.99999999998545,overlapped,10946,0.82477617394482,1,6,11,0.636363636363636,2,100,69
107344,109054,spreker2 [v] (TIE2),zeg maar wat je hebt en ik uh,/dutch2/DVA4C,zeg maar wat je hebt en ik uh,dutch,dutch2,1710,dutch-16-095-107344,talk,zeg maar wat je hebt en ik uh,8,29,1,205,1.5556098217596995e-10,partial,other,-1040,overlapped,12656,0.286662452591656,1.08953168044077,7,12,0.416666666666667,2,100,69
108661,110590,spreker1 [v] (TIE0),[laugh],/dutch2/DVA4C,ggg,dutch,dutch2,1929,dutch-16-096-108661,laugh,NA,NA,NA,NA,NA,NA,partial,other,-393,overlapped,12749,0.715428661071457,1.12663485330505,8,12,0.583333333333333,2,NA,NA
110405,111306,spreker2 [v] (TIE2),maak 't voor je klaar,/dutch2/DVA4C,maak 't voor je klaar,dutch,dutch2,901,dutch-16-097-110405,talk,maak 't voor je klaar,5,21,1,205,1.5556098217596995e-10,partial,other,-185,NA,11893,0.380812242495586,1.1574695863747,9,11,0.545454545454545,2,100,69
111792,114368,spreker1 [v] (TIE0),nee oké maar ge*a heb je 't ook zelf wel eens toegepast of uh,/dutch2/DVA4C,nee oké maar ge*a heb je 't ook zelf wel eens toegepast of uh,dutch,dutch2,2576,dutch-16-098-111792,talk,nee oké maar ge*a heb je 't ook zelf wel eens toegepast of uh,14,61,1,205,1.5556098217596995e-10,NA,other,486,NA,13083,0.65382557517389,1.06089847551087,9,11,0.454545454545455,2,100,69
114368,117102,spreker1 [v] (TIE0),ge*a gebruikt of geef je zeg je wel eens tegen mensen van nou uh,/dutch2/DVA4C,ge*a gebruikt of geef je zeg je wel eens tegen mensen van nou uh,dutch,dutch2,2734,dutch-16-099-114368,talk,ge*a gebruikt of geef je zeg je wel eens tegen mensen van nou uh,14,64,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,13795,0.797317868793041,1.09137658227848,6,8,0.625,2,100,69
116605,117864,spreker2 [v] (TIE2),weet jij weet jij 'n,/dutch2/DVA4C,weet jij weet jij 'n,dutch,dutch2,1259.0000000000146,dutch-16-100-116605,talk,weet jij weet jij 'n,5,20,1,205,1.5556098217596995e-10,partial,other,-497.00000000001455,NA,12588,0.30743565300286,1.14864494935669,5,7,0.428571428571429,2,100,69
118234,120267,spreker2 [v] (TIE2),zogenaamde onkruidplant*n die je kan eten?,/dutch2/DVA4C,zogenaamde onkruidplant*n die je kan eten?,dutch,dutch2,2032.9999999999857,dutch-16-101-118234,talk,zogenaamde onkruidplant*n die je kan eten?,6,42,1,205,1.5556098217596995e-10,NA,self,NA,NA,11431,0.366722071559794,0.984921592279855,3,6,0.5,2,100,69
120984,122705,spreker1 [v] (TIE0),een onkruidplant*n die je kan eten?,/dutch2/DVA4C,een onkruidplant*n die je kan eten?,dutch,dutch2,1721,dutch-16-102-120984,talk,een onkruidplant*n die je kan eten?,6,35,1,205,1.5556098217596995e-10,NA,other,717,overlapped,10322,0.681166440612284,0.945844405754605,2,5,0.6,2,100,69
122451,122671,spreker2 [v] (TIE2),ja?,/dutch2/DVA4C,ja?,dutch,dutch2,220,dutch-16-103-122451,talk,ja?,1,3,69,139,1.0733707770141928e-8,full,other,-254,NA,7966,0.440748179763997,0.955499580184719,3,5,0.6,2,23,78
122994,123398,spreker1 [v] (TIE0),uh,/dutch2/DVA4C,uh,dutch,dutch2,404,dutch-16-104-122994,talk,uh,1,2,2695,10,4.192368469642391e-7,NA,other,323,NA,8370,0.5805256869773,0.926910299003322,4,6,0.5,2,17,85
123398,124076,spreker1 [v] (TIE0),brandnetel?,/dutch2/DVA4C,brandnetel?,dutch,dutch2,678,dutch-16-105-123398,talk,brandnetel?,1,11,1,205,1.5556098217596995e-10,NA,self,NA,NA,9048,0.611958443854996,0.932014833127318,4,7,0.571428571428571,2,100,69
124076,125439,spreker1 [v] (TIE0),is dat iets wat er onder valt?,/dutch2/DVA4C,is dat iets wat er onder valt?,dutch,dutch2,1363,dutch-16-106-124076,talk,is dat iets wat er onder valt?,7,30,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10411,0.662760541734704,0.94038478908861,4,8,0.625,2,100,69
124919,125740,spreker2 [v] (TIE2),heel goed,/dutch2/DVA4C,heel goed,dutch,dutch2,821,dutch-16-107-124919,talk,heel goed,2,9,45,161,7.000244197918649e-9,partial,other,-520,NA,8498,0.509767004000941,0.930268199233717,4,8,0.5,2,24,77
125740,127057,spreker2 [v] (TIE2),heel goed brandnetel,/dutch2/DVA4C,heel goed brandnetel,dutch,dutch2,1317,dutch-16-108-125740,talk,heel goed brandnetel,3,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,9815,0.57554763117677,0.939054726368159,4,9,0.555555555555556,2,100,69
127080,127842,spreker1 [v] (TIE0),brandnetel,/dutch2/DVA4C,brandnetel,dutch,dutch2,762,dutch-16-109-127080,talk,brandnetel,1,10,1,205,1.5556098217596995e-10,NA,other,23,NA,9318,0.528868855977678,0.969816819317236,5,9,0.555555555555556,2,100,69
127842,128189,spreker1 [v] (TIE0),ja,/dutch2/DVA4C,ja,dutch,dutch2,347,dutch-16-110-127842,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,9665,0.545783755819969,0.970868910095429,5,10,0.6,2,10,100
128247,128882,spreker2 [v] (TIE2),paardenbloemen,/dutch2/DVA4C,paardenbloemen,dutch,dutch2,634.9999999999854,dutch-16-111-128247,talk,paardenbloemen,1,14,1,205,1.5556098217596995e-10,NA,other,58.00000000001455,NA,8267,0.361920890286682,1.04672068878197,5,10,0.4,2,100,69
129009,129529,spreker1 [v] (TIE0),brandnetelsoep*n,/dutch2/DVA4C,brandnetelsoep*n,dutch,dutch2,519.9999999999854,dutch-16-112-129009,talk,brandnetelsoep*n,1,16,1,205,1.5556098217596995e-10,NA,other,127.00000000001457,NA,8786,0.659458229000683,1.02820362785255,6,11,0.636363636363636,2,100,69
129529,130257,spreker1 [v] (TIE0),paardenbloemen inderdaad,/dutch2/DVA4C,paardenbloemen inderdaad,dutch,dutch2,728,dutch-16-113-129529,talk,paardenbloemen inderdaad,2,24,1,205,1.5556098217596995e-10,NA,self,NA,NA,9514,0.685516081564011,1.02598943168338,6,12,0.666666666666667,2,100,69
130257,132406,spreker1 [v] (TIE0),maar g*a uh wordt daar ook uh geneeskrachtige,/dutch2/DVA4C,maar g*a uh wordt daar ook uh geneeskrachtige,dutch,dutch2,2149,dutch-16-114-130257,talk,maar g*a uh wordt daar ook uh geneeskrachtige,8,45,1,205,1.5556098217596995e-10,NA,self,NA,NA,11663,0.743462230986882,1.02109963228857,6,13,0.692307692307692,2,100,69
132718,133839,spreker1 [v] (TIE0),werking aan toegekend?,/dutch2/DVA4C,werking aan toegekend?,dutch,dutch2,1121,dutch-16-115-132718,talk,werking aan toegekend?,3,22,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10843,0.744351194318915,0.999815583218073,4,12,0.75,2,100,69
133110,133654,spreker2 [v] (TIE2),absoluut,/dutch2/DVA4C,absoluut,dutch,dutch2,544,dutch-16-116-133110,talk,absoluut,1,8,39,167,6.066878304862829e-9,full,other,-729,NA,10983,0.301921150869526,1.05191073651949,5,12,0.333333333333333,2,24,77
133654,135017,spreker2 [v] (TIE2),paardenbloem heeft uh,/dutch2/DVA4C,paardenbloem heeft uh,dutch,dutch2,1363,dutch-16-117-133654,talk,paardenbloem heeft uh,3,21,1,205,1.5556098217596995e-10,NA,self_during_other,-185,NA,11668,0.401011312992801,1.06644730828992,5,12,0.416666666666667,2,100,69
135017,136692,spreker2 [v] (TIE2),reinig*a bloedreinigende*n factor,/dutch2/DVA4C,reinig*a bloedreinigende*n factor,dutch,dutch2,1675,dutch-16-118-135017,talk,reinig*a bloedreinigende*n factor,3,33,1,205,1.5556098217596995e-10,NA,self,NA,NA,11159,0.495832959942647,1.01890065741417,4,11,0.454545454545455,2,100,69
136935,137235,spreker1 [v] (TIE0),ja?,/dutch2/DVA4C,ja?,dutch,dutch2,300,dutch-16-119-136935,talk,ja?,1,3,69,139,1.0733707770141928e-8,NA,other,243,NA,10142,0.584302898836521,0.998719842442147,4,11,0.636363636363636,2,23,78
137408.00000000003,137570,spreker2 [v] (TIE2),ja,/dutch2/DVA4C,ja,dutch,dutch2,161.9999999999709,dutch-16-120-137408,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,173.0000000000291,NA,9541,0.458756943716592,0.980777138157895,5,11,0.454545454545455,2,10,100
138044,138714,spreker1 [v] (TIE0),en brandnetel?,/dutch2/DVA4C,en brandnetel?,dutch,dutch2,670,dutch-16-121-138044,talk,en brandnetel?,2,14,1,205,1.5556098217596995e-10,NA,other,474,NA,9864,0.556265206812652,0.942390369733448,5,11,0.545454545454545,2,100,69
139061,140227,spreker2 [v] (TIE2),brandnetel idem dito,/dutch2/DVA4C,brandnetel idem dito,dutch,dutch2,1166,dutch-16-122-139061,talk,brandnetel idem dito,3,20,1,205,1.5556098217596995e-10,NA,other,347,NA,9877,0.49701326313658,0.923256683492242,5,10,0.5,2,100,69
140227,141983,spreker2 [v] (TIE2),moet je dus in begin van 't jaar,/dutch2/DVA4C,moet je dus in begin van 't jaar,dutch,dutch2,1756,dutch-16-123-140227,talk,moet je dus in begin van 't jaar,8,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,10905,0.61118752865658,0.929984649496845,5,10,0.6,2,100,69
142434,143983,spreker2 [v] (TIE2),de natuur zit perfect in elkaar,/dutch2/DVA4C,de natuur zit perfect in elkaar,dutch,dutch2,1549,dutch-16-124-142434,talk,de natuur zit perfect in elkaar,6,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,10305,0.797088791848617,0.914780292942743,5,10,0.7,2,100,69
144387,145912,spreker2 [v] (TIE2),in 't begin van het jaar als je,/dutch2/DVA4C,in 't begin van het jaar als je,dutch,dutch2,1525,dutch-16-125-144387,talk,in 't begin van het jaar als je,8,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,8802,0.889797773233356,0.807893529141808,4,8,0.75,2,100,69
146397,148153,spreker2 [v] (TIE2),dus de hele winterslaap hebt gehad,/dutch2/DVA4C,dus de hele winterslaap hebt gehad,dutch,dutch2,1756,dutch-16-126-146397,talk,dus de hele winterslaap hebt gehad,6,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,8883,0.890802656760104,0.791852380103405,3,8,0.75,2,100,69
148558,148812,spreker1 [v] (TIE0),ja,/dutch2/DVA4C,ja,dutch,dutch2,254,dutch-16-127-148558,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,405,NA,8006,0.0317262053459905,0.821043995487642,1,6,0.166666666666667,2,10,100
